,id,host_acceptance_rate,host_is_superhost,neighbourhood,latitude,longitude,room_type,accommodates,bedrooms,beds,amenities,price_in_dollar,minimum_nights,maximum_nights,has_availability,availability_30,number_of_reviews_l30d,review_scores_rating,instant_bookable,price_in_euros,price_per_person,minimum_price,discount_per_5_days_booked,discount_per_10_days_booked,discount_per_30_and_more_days_booked,service_cost,neighborhood,available,five_day_dollar_price
2436,53139571,0.9199999999999999,True,Centrum-West,52.37397,4.89924,Entire home/apt,5,2,5,18,$550.00,1,365,True,3,1,4.2,True,,110.0,550.0,0.06,0.33,0.32,10.99,Centrum-West,0.8841201716738197,547.6523605150214
2437,53139800,0.6,True,Centrum-West,52.3738,4.89879,Entire home/apt,6,4,6,16,$533.00,1,365,True,5,0,4.56,True,,88.83,533.0,0.1,0.26,0.36,10.99,Centrum-West,0.7872340425531915,667.5276595744681
2438,53140075,0.82,True,Centrum-West,52.37416,4.89946,Entire home/apt,5,2,5,15,$471.00,1,365,True,4,0,4.82,True,,94.2,471.0,0.11,0.23,0.3,10.99,Centrum-West,0.8181818181818182,566.6233766233767
2439,53149234,0.98,False,Watergraafsmeer,52.339279,4.92038,Entire home/apt,2,1,1,9,$99.00,3,30,True,4,0,4.63,False,,49.5,297.0,0.06,0.13,0.16,4.99,Watergraafsmeer,0.17534246575342466,92.7972602739726
2440,53150158,1.0,False,Oostelijk Havengebied - Indische Buurt,52.37201,4.94655,Private room,4,2,2,7,$367.00,3,1001,True,16,3,4.88,False,,91.75,1101.0,0.08,0.19,0.25,4.99,Oostelijk Havengebied - Indische Buurt,0.48753462603878117,481.94736842105266
2441,53180397,0.9,False,Centrum-West,52.36636,4.89248,Private room,2,1,1,4,$140.00,3,28,True,4,1,5.0,False,,70.0,420.0,0.07,0.12,0.17,4.99,Centrum-West,0.810958904109589,143.73698630136985
2442,53207696,0.89,False,De Baarsjes - Oud-West,52.36459,4.85572,Entire home/apt,2,1,1,3,$100.00,4,30,True,0,0,5.0,False,,50.0,400.0,0.06,0.17,0.18,4.99,De Baarsjes - Oud-West,0.0,113.78630136986301
2443,53247167,1.0,True,Noord-West,52.41216,4.88759,Private room,2,1,1,9,$122.00,1,25,True,7,3,5.0,True,,61.0,122.0,0.06,0.21,0.17,4.99,Noord-West,0.0,235.0
2444,53247697,0.99,False,Oud-Oost,52.36175,4.91827,Shared room,1,1,2,4,$65.00,1,1125,True,27,5,3.5700000000000003,True,,65.0,65.0,0.05,0.13,0.16,2.99,Oud-Oost,1.0,85.0
2445,53248489,1.0,True,Noord-West,52.41127,4.88704,Private room,4,2,2,11,$220.00,2,1125,True,10,2,4.77,True,,55.0,440.0,0.08,0.14,0.24,4.99,Noord-West,0.39751552795031053,276.14906832298135
2446,53248887,0.56,False,Centrum-West,52.38082,4.89447,Private room,2,1,1,6,$128.00,3,365,True,0,0,5.0,True,,64.0,384.0,0.06,0.13,0.18,4.99,Centrum-West,0.0,128.0
2447,53274069,0.6,False,Oud-Oost,52.35411,4.91972,Entire home/apt,4,3,2,15,$210.00,4,25,True,0,1,5.0,False,,52.5,840.0,0.09,0.13,0.24,4.99,Oud-Oost,0.005479452054794521,210.0
2448,53285688,0.8,False,De Baarsjes - Oud-West,52.3707,4.86022,Entire home/apt,2,1,2,20,$550.00,3,1125,True,1,1,4.61,True,,275.0,1650.0,0.1,0.19,0.34,10.99,De Baarsjes - Oud-West,0.7863013698630137,550.0027397260274
2449,53321185,0.35000000000000003,False,Bos en Lommer,52.38229445622653,4.8483108733325695,Entire home/apt,2,1,1,1,$103.00,4,30,True,2,1,5.0,False,,51.5,412.0,0.06,0.14,0.15,4.99,Bos en Lommer,0.06301369863013699,140.05479452054794
2450,53338606,0.96,True,De Baarsjes - Oud-West,52.36168,4.85014,Entire home/apt,3,2,2,7,$179.00,3,365,True,11,0,5.0,False,,59.67,537.0,0.08,0.27,0.24,4.99,De Baarsjes - Oud-West,0.5342465753424658,179.0
2451,53352974,1.0,False,De Baarsjes - Oud-West,52.37035,4.85484,Private room,3,1,2,6,$110.00,2,365,True,10,3,4.9,True,,36.67,220.0,0.07,0.16,0.16,4.99,De Baarsjes - Oud-West,0.20192307692307693,110.0
2452,53389641,0.18,False,Oostelijk Havengebied - Indische Buurt,52.36895,4.95293,Entire home/apt,2,1,1,9,$183.00,3,10,True,1,1,5.0,False,,91.5,549.0,0.09,0.17,0.19,4.99,Oostelijk Havengebied - Indische Buurt,0.6794520547945205,201.26027397260273
2453,53442790,0.62,False,Centrum-West,52.37512,4.89223,Entire home/apt,2,1,1,7,$215.00,3,12,True,0,2,5.0,False,,107.5,645.0,0.13,0.2,0.23,4.99,Centrum-West,0.0,215.0
2454,53453495,1.0,False,Noord-Oost,52.38887,5.00132,Entire home/apt,4,3,3,15,$400.00,3,7,True,0,1,5.0,False,,100.0,1200.0,0.15,0.18,0.25,10.99,Noord-Oost,0.5095890410958904,400.0
2455,53470378,1.0,False,Oud-Oost,52.35219,4.91587,Entire home/apt,2,1,1,7,$150.00,15,365,True,0,0,5.0,False,,75.0,2250.0,0.07,0.22,0.18,4.99,Oud-Oost,0.0,150.0
2456,53478823,0.54,False,De Pijp - Rivierenbuurt,52.3493,4.90826,Entire home/apt,4,2,2,17,$343.00,3,21,True,0,2,4.8,False,,85.75,1029.0,0.1,0.11,0.21,4.99,De Pijp - Rivierenbuurt,0.473972602739726,339.5780821917808
2457,53495461,0.49,False,Centrum-West,52.37462,4.89113,Entire home/apt,4,2,2,7,$264.00,3,27,True,0,0,5.0,True,,66.0,792.0,0.05,0.06,0.17,4.99,Centrum-West,0.0,265.8904109589041
2458,53508687,0.0,False,Centrum-West,52.37774,4.88155,Entire home/apt,4,2,2,38,"$1,186.00",21,1125,True,21,0,4.72,True,,296.5,24906.0,0.06,0.13,0.29,10.99,Centrum-West,0.8767123287671232,610.9589041095891
2459,53528358,0.03999999999999998,False,Zuid,52.35354,4.8556,Entire home/apt,2,1,1,8,$90.00,14,33,True,0,0,5.0,False,,45.0,1260.0,0.06,0.1,0.18,4.99,Zuid,0.0,90.0
2460,53544518,0.56,False,Centrum-West,52.3725,4.88846,Private room,4,1,4,12,$333.00,1,99,True,7,0,4.67,True,,83.25,333.0,0.04,0.18,0.19,4.99,Centrum-West,0.2631578947368421,390.63157894736844
2461,53559188,0.54,False,Centrum-West,52.38592,4.88818,Entire home/apt,4,1,3,3,$229.00,4,1125,True,0,1,4.88,False,,57.25,916.0,0.1,0.16,0.2,4.99,Centrum-West,0.0,229.0
2462,53563435,0.39,False,Oud-Noord,52.39612,4.90431,Entire home/apt,4,2,2,6,$225.00,4,31,True,4,1,5.0,False,,56.25,900.0,0.12,0.17,0.21,4.99,Oud-Noord,0.010958904109589041,248.03013698630136
2463,53578745,0.33,False,De Pijp - Rivierenbuurt,52.3481,4.90099,Entire home/apt,2,1,1,1,$120.00,2,30,True,0,0,5.0,False,,60.0,240.0,0.06,0.18,0.19,4.99,De Pijp - Rivierenbuurt,0.0,120.0
2464,53585990,0.45999999999999996,False,Centrum-West,52.37251,4.8869,Private room,3,1,2,9,$263.00,1,99,True,7,0,5.0,True,,87.67,263.0,0.16,0.24,0.18,4.99,Centrum-West,0.2,328.6666666666667
2465,53588606,0.5700000000000001,False,Oostelijk Havengebied - Indische Buurt,52.37316,4.94943,Entire home/apt,4,2,3,9,$165.00,5,14,True,0,0,5.0,False,,41.25,825.0,0.07,0.23,0.21,4.99,Oostelijk Havengebied - Indische Buurt,0.6712328767123288,166.72602739726028
2466,53669920,0.75,False,Centrum-West,52.37517,4.88189,Private room,4,2,3,10,$185.00,3,365,True,0,4,4.6,False,,46.25,555.0,0.08,0.11,0.21,4.99,Centrum-West,0.08493150684931507,206.97808219178083
2467,53677632,0.0,False,De Pijp - Rivierenbuurt,52.35034,4.89152,Entire home/apt,3,2,1,6,$240.00,3,365,True,0,0,5.0,False,,80.0,720.0,0.1,0.24,0.2,4.99,De Pijp - Rivierenbuurt,0.4246575342465753,240.0
2468,53702944,0.45999999999999996,False,Zuid,52.35112,4.86273,Entire home/apt,2,1,1,8,$150.00,4,365,True,0,0,5.0,False,,75.0,600.0,0.04,0.15,0.23,4.99,Zuid,0.0136986301369863,151.4794520547945
2469,53720274,0.6499999999999999,False,Centrum-West,52.37028,4.88638,Private room,2,1,2,13,$228.00,1,99,True,8,1,3.91,True,,114.0,228.0,0.09,0.21,0.18,4.99,Centrum-West,0.8888888888888888,258.3333333333333
2470,53737795,0.51,True,Centrum-Oost,52.361141,4.91086,Private room,2,1,1,7,$170.00,2,1125,True,5,7,4.97,False,,85.0,340.0,0.07,0.24,0.21,4.99,Centrum-Oost,0.38461538461538464,212.76923076923077
2471,53744594,0.75,False,Oostelijk Havengebied - Indische Buurt,52.36395,4.94413,Entire home/apt,2,1,1,7,$96.00,4,1125,True,0,0,5.0,False,,48.0,384.0,0.06,0.09,0.16,4.99,Oostelijk Havengebied - Indische Buurt,0.0,134.15342465753426
2472,53777552,0.4,False,Westerpark,52.3814,4.87204,Entire home/apt,2,1,1,1,$149.00,5,15,True,1,0,5.0,False,,74.5,745.0,0.07,0.14,0.18,4.99,Westerpark,0.0410958904109589,149.0
2473,53790852,0.66,False,Centrum-West,52.37263,4.87554,Entire home/apt,4,2,2,9,$207.00,3,32,True,0,0,5.0,False,,51.75,621.0,0.09,0.18,0.3,4.99,Centrum-West,0.0,207.12328767123287
2474,53803653,0.4,False,Oostelijk Havengebied - Indische Buurt,52.36581,4.94368,Entire home/apt,4,2,1,19,$386.00,3,30,True,5,2,5.0,False,,96.5,1158.0,0.08,0.27,0.35000000000000003,4.99,Oostelijk Havengebied - Indische Buurt,0.9178082191780822,392.6027397260274
2475,53805044,0.48000000000000004,False,De Pijp - Rivierenbuurt,52.35637,4.90362,Entire home/apt,4,2,2,13,$415.00,5,10,True,9,1,4.82,True,,103.75,2075.0,0.11,0.16,0.23,10.99,De Pijp - Rivierenbuurt,0.6410958904109589,415.0
2476,53811328,0.78,False,Westerpark,52.37426,4.87007,Entire home/apt,2,1,1,9,$186.00,6,21,True,0,1,4.25,False,,93.0,1116.0,0.08,0.12,0.2,4.99,Westerpark,0.7315068493150685,185.6986301369863
2477,53825405,1.0,True,Gaasperdam - Driemond,52.3002,4.9768,Private room,1,3,4,1,$29.00,5,365,True,0,4,4.29,True,,29.0,145.0,0.1,0.11,0.12,0.99,Gaasperdam - Driemond,0.005479452054794521,27.616438356164384
2478,53897580,1.0,False,De Baarsjes - Oud-West,52.35909,4.86146,Entire home/apt,2,1,1,4,$120.00,4,365,True,0,0,5.0,True,,60.0,480.0,0.07,0.15,0.16,4.99,De Baarsjes - Oud-West,0.4246575342465753,120.0
2479,54126733,0.41000000000000003,False,De Pijp - Rivierenbuurt,52.35376,4.90599,Entire home/apt,3,2,4,22,$500.00,4,30,True,9,0,4.59,True,,166.67,2000.0,0.15,0.35000000000000003,0.35000000000000003,10.99,De Pijp - Rivierenbuurt,0.9424657534246575,500.0
2480,54171843,0.2400000000000001,False,Centrum-West,52.37684,4.89248,Private room,4,2,2,8,$160.00,3,365,True,7,0,4.54,True,,40.0,480.0,0.07,0.08,0.19,4.99,Centrum-West,0.6931506849315069,172.07945205479453
2481,54179027,0.56,False,Centrum-West,52.365959,4.88352,Entire home/apt,2,1,1,10,$180.00,5,365,True,0,0,4.8,False,,90.0,900.0,0.08,0.21,0.19,4.99,Centrum-West,0.0,180.0
2482,54188619,0.94,False,Centrum-Oost,52.36331,4.90158,Entire home/apt,4,1,1,9,$264.00,7,99,True,10,1,3.0,True,,66.0,1848.0,0.1,0.24,0.28,4.99,Centrum-Oost,0.7671232876712328,340.7671232876712
2483,54189209,0.61,False,Centrum-Oost,52.36312,4.90046,Entire home/apt,4,2,2,17,$364.00,7,99,True,8,1,3.0,True,,91.0,2548.0,0.1,0.22,0.34,4.99,Centrum-Oost,0.4465753424657534,489.26027397260276
2484,54203826,0.44,False,De Baarsjes - Oud-West,52.36925,4.85339,Entire home/apt,2,1,1,11,$190.00,3,30,True,8,0,5.0,False,,95.0,570.0,0.08,0.16,0.2,4.99,De Baarsjes - Oud-West,0.736986301369863,200.24657534246575
2485,54220198,0.64,False,Oostelijk Havengebied - Indische Buurt,52.36436,4.93898,Entire home/apt,2,1,1,6,$155.00,4,30,True,7,1,5.0,False,,77.5,620.0,0.07,0.2,0.16,4.99,Oostelijk Havengebied - Indische Buurt,0.019178082191780823,165.2876712328767
2486,54226395,0.0,False,Zuid,52.35374,4.88145,Entire home/apt,2,1,1,2,$138.00,14,30,True,0,0,5.0,False,,69.0,1932.0,0.06,0.13,0.18,4.99,Zuid,0.0,138.0
2487,54239340,0.86,False,Zuid,52.34735,4.85056,Entire home/apt,2,1,1,6,$189.00,2,365,True,2,0,5.0,True,,94.5,378.0,0.09,0.19,0.2,4.99,Zuid,0.125,172.5
2488,54239496,0.9,False,Bos en Lommer,52.37291,4.84956,Entire home/apt,2,1,1,3,$143.00,2,30,True,0,2,5.0,False,,71.5,286.0,0.05,0.16,0.17,4.99,Bos en Lommer,0.14285714285714285,217.85714285714286
2489,54244720,0.8,False,Bijlmer-Oost,52.32005,4.97986,Entire home/apt,2,1,1,6,$130.00,2,365,True,0,2,5.0,False,,65.0,260.0,0.06,0.16,0.18,4.99,Bijlmer-Oost,0.0,130.0
2490,54271157,1.0,False,Bos en Lommer,52.37817,4.84771,Entire home/apt,4,2,2,6,$200.00,3,365,True,0,1,5.0,False,,50.0,600.0,0.07,0.21,0.3,4.99,Bos en Lommer,0.4246575342465753,200.0
2491,54302897,0.72,False,Centrum-Oost,52.37078,4.90789,Shared room,1,1,2,3,$79.00,1,14,True,0,0,5.0,True,,79.0,79.0,0.04,0.11,0.18,4.99,Centrum-Oost,0.0,89.5
2492,54311689,0.71,False,Slotervaart,52.35715,4.8372,Private room,2,1,1,9,$119.00,3,40,True,2,1,5.0,False,,59.5,357.0,0.08,0.14,0.21,4.99,Slotervaart,0.049315068493150684,115.97260273972603
2493,54361387,0.9,False,Westerpark,52.39172,4.8728,Entire home/apt,2,1,1,9,$277.00,3,9,True,0,0,4.0,False,,138.5,831.0,0.04,0.17,0.21,4.99,Westerpark,0.06015037593984962,296.20676691729324
2494,54407030,0.25,False,De Baarsjes - Oud-West,52.37018,4.86312,Entire home/apt,2,1,1,5,$91.00,25,30,True,0,0,5.0,False,,45.5,2275.0,0.04,0.1,0.15,4.99,De Baarsjes - Oud-West,0.6273972602739726,91.42465753424658
2495,501281870137313788,0.93,True,De Pijp - Rivierenbuurt,52.35627,4.90256,Private room,3,2,2,6,$125.00,2,7,True,0,8,5.0,False,,41.67,250.0,0.06,0.16,0.21,4.99,De Pijp - Rivierenbuurt,0.14893617021276595,127.42553191489361
2496,528115351231758926,0.56,False,Centrum-West,52.37633,4.87951,Entire home/apt,2,1,1,10,$193.00,7,365,True,0,0,5.0,True,,96.5,1351.0,0.09,0.19,0.19,4.99,Centrum-West,0.5945205479452055,211.43561643835616
2497,543574017266096903,0.36000000000000004,False,Centrum-Oost,52.37313,4.92258,Entire home/apt,2,1,1,8,$275.00,3,1125,True,0,0,5.0,False,,137.5,825.0,0.03,0.08,0.3,4.99,Centrum-Oost,0.04657534246575343,275.05479452054794
2498,546897978264603893,0.26,False,Westerpark,52.38822,4.88304,Entire home/apt,2,1,1,7,$130.00,5,1125,True,0,1,5.0,False,,65.0,650.0,0.06,0.12,0.22,4.99,Westerpark,0.07945205479452055,130.93424657534246
2499,547748558323324810,0.78,False,Oud-Noord,52.38688,4.90333,Entire home/apt,2,1,1,5,$129.00,4,365,True,0,0,4.25,True,,64.5,516.0,0.08,0.13,0.18,4.99,Oud-Noord,0.0,129.0
2500,547876810495448182,0.63,False,Bos en Lommer,52.3781,4.8388,Entire home/apt,4,2,2,7,$199.00,4,17,True,0,0,5.0,False,,49.75,796.0,0.06,0.18,0.24,4.99,Bos en Lommer,0.3424657534246575,197.78630136986303
2501,549012009520442628,1.0,False,Centrum-Oost,52.36128,4.9022,Entire home/apt,4,2,2,16,$412.00,6,28,True,6,4,4.79,True,,103.0,2472.0,0.11,0.18,0.22,10.99,Centrum-Oost,0.6520547945205479,428.91506849315067
2502,551470103531913655,0.6799999999999999,False,Zuid,52.34557,4.84637,Entire home/apt,2,1,1,5,$120.00,3,22,True,0,1,5.0,False,,60.0,360.0,0.06,0.13,0.17,4.99,Zuid,0.06301369863013699,121.26027397260275
2503,552037234042232469,0.5,False,De Baarsjes - Oud-West,52.36657,4.85272,Entire home/apt,2,1,1,13,$300.00,3,365,True,5,0,5.0,False,,150.0,900.0,0.16,0.17,0.26,4.99,De Baarsjes - Oud-West,0.9041095890410958,304.6575342465753
2504,552703006680953442,0.75,False,Bos en Lommer,52.38567,4.85454,Entire home/apt,2,1,1,6,$150.00,7,30,True,0,1,5.0,False,,75.0,1050.0,0.09,0.18,0.2,4.99,Bos en Lommer,0.0,150.0
2505,553261226074908416,0.75,False,De Baarsjes - Oud-West,52.368374,4.866906,Entire home/apt,2,1,1,10,$200.00,3,28,True,0,1,5.0,False,,100.0,600.0,0.05,0.23,0.22,4.99,De Baarsjes - Oud-West,0.0,200.0
2506,554125187195453744,1.0,False,IJburg - Zeeburgereiland,52.37538,4.96271,Entire home/apt,4,2,3,4,$120.00,5,14,True,0,1,5.0,False,,30.0,600.0,0.06,0.18,0.18,4.99,IJburg - Zeeburgereiland,0.0,120.0
2507,557658982213555652,0.9,False,Centrum-West,52.38572,4.89452,Private room,3,2,1,8,$159.00,3,365,True,2,2,4.57,True,,53.0,477.0,0.08,0.17,0.22,4.99,Centrum-West,0.36164383561643837,116.8082191780822
2508,558480112972118314,0.32,False,De Baarsjes - Oud-West,52.36181,4.85733,Entire home/apt,2,1,1,3,$180.00,5,365,True,0,0,5.0,False,,90.0,900.0,0.08,0.17,0.2,4.99,De Baarsjes - Oud-West,0.5287671232876713,181.7780821917808
2509,559127777385590386,0.96,False,De Baarsjes - Oud-West,52.37116,4.87436,Shared room,3,1,2,13,$275.00,2,60,True,5,2,4.57,False,,91.67,550.0,0.06,0.21,0.21,4.99,De Baarsjes - Oud-West,0.011204481792717087,220.26610644257704
2510,560681439204626628,0.75,False,De Baarsjes - Oud-West,52.37334182309648,4.861633585983764,Entire home/apt,2,1,1,13,$145.00,13,30,True,0,1,5.0,False,,72.5,1885.0,0.06,0.16,0.21,4.99,De Baarsjes - Oud-West,0.0,145.0
2511,560742014605158658,1.0,False,De Baarsjes - Oud-West,52.36847,4.86974,Entire home/apt,2,1,1,6,$149.00,5,365,True,0,1,5.0,False,,74.5,745.0,0.07,0.15,0.18,4.99,De Baarsjes - Oud-West,0.0,142.95890410958904
2512,560743575785664831,1.0,False,Westerpark,52.38561,4.87872,Entire home/apt,4,3,2,12,$270.00,4,365,True,0,0,4.67,False,,67.5,1080.0,0.08,0.2,0.19,4.99,Westerpark,0.4958904109589041,273.5068493150685
2513,561377261110332673,1.0,True,Bijlmer-Centrum,52.32693,4.94865,Private room,3,1,1,4,$65.00,3,50,True,0,4,3.79,False,,21.67,195.0,0.06,0.11,0.17,2.99,Bijlmer-Centrum,0.11049723756906077,65.48618784530387
2514,562119607971470052,0.9,False,De Baarsjes - Oud-West,52.36722,4.87246,Entire home/apt,3,1,2,8,$350.00,3,30,True,0,1,4.8,False,,116.67,1050.0,0.08,0.26,0.22,4.99,De Baarsjes - Oud-West,0.049315068493150684,350.0
2515,566557466875252858,0.97,False,Bijlmer-Oost,52.31912,4.98176,Private room,1,1,1,5,$90.00,4,28,True,13,2,4.88,True,,90.0,360.0,0.06,0.11,0.16,4.99,Bijlmer-Oost,0.03561643835616438,98.82739726027397
2516,568523400177884625,0.8300000000000001,False,De Baarsjes - Oud-West,52.36184,4.86656,Entire home/apt,2,1,1,11,$266.00,2,365,True,0,0,5.0,False,,133.0,532.0,0.02,0.14,0.21,4.99,De Baarsjes - Oud-West,0.0,295.0
2517,568561397403760678,0.88,False,Geuzenveld - Slotermeer,52.37567,4.80046,Entire home/apt,3,2,3,11,$175.00,7,1125,True,2,4,4.25,False,,58.33,1225.0,0.07,0.26,0.16,4.99,Geuzenveld - Slotermeer,0.8273972602739726,175.24931506849316
2518,568683128219348239,1.0,False,Westerpark,52.37654,4.87105,Entire home/apt,2,1,1,10,$190.00,3,365,True,0,0,5.0,True,,95.0,570.0,0.09,0.17,0.23,4.99,Westerpark,0.0,195.0958904109589
2519,569457202123189275,0.25,False,Westerpark,52.38326,4.87147,Entire home/apt,2,1,1,4,$175.00,5,14,True,0,0,5.0,False,,87.5,875.0,0.08,0.16,0.19,4.99,Westerpark,0.8136986301369863,175.0
2520,569535770000075953,1.0,False,Centrum-West,52.3683,4.88555,Entire home/apt,2,1,1,5,$120.00,30,41,True,0,0,5.0,False,,60.0,3600.0,0.06,0.17,0.19,4.99,Centrum-West,0.27671232876712326,120.0
2521,571526139623297641,0.78,False,Watergraafsmeer,52.35456,4.92854,Entire home/apt,2,2,2,9,$197.00,3,365,True,3,0,5.0,False,,98.5,591.0,0.09,0.16,0.22,4.99,Watergraafsmeer,0.007692307692307693,180.53846153846155
2522,573483136389747902,0.8200000000000001,False,Westerpark,52.37438,4.86532,Entire home/apt,2,1,1,7,$140.00,2,30,True,0,0,4.0,False,,70.0,280.0,0.07,0.16,0.17,4.99,Westerpark,0.0,140.0
2523,573803425562240254,0.8300000000000001,False,Noord-Oost,52.40085,4.95035,Entire home/apt,2,1,1,4,$110.00,4,365,True,0,1,4.5,False,,55.0,440.0,0.05,0.18,0.19,4.99,Noord-Oost,0.024657534246575342,110.86301369863014
2524,574423871863802609,0.5,False,Oud-Oost,52.35655,4.9198,Entire home/apt,3,1,1,5,$135.00,3,5,True,0,0,4.5,False,,45.0,405.0,0.06,0.13,0.17,4.99,Oud-Oost,0.21095890410958903,135.0
2525,575042515086654943,0.56,False,Oud-Oost,52.34927,4.91356,Entire home/apt,2,1,1,11,$135.00,3,365,True,2,1,5.0,False,,67.5,405.0,0.04,0.16,0.16,4.99,Oud-Oost,0.01643835616438356,136.3232876712329
2526,577190313072716463,1.0,False,Oud-Oost,52.35918,4.92826,Entire home/apt,2,1,1,4,$98.00,3,365,True,0,1,5.0,False,,49.0,294.0,0.08,0.1,0.16,4.99,Oud-Oost,0.0027624309392265192,99.0939226519337
2527,577331963117660103,0.77,False,Centrum-Oost,52.36468,4.90843,Entire home/apt,3,2,2,12,$389.00,4,365,True,0,0,5.0,True,,129.67,1556.0,0.03,0.16,0.26,4.99,Centrum-Oost,0.2191780821917808,431.76164383561644
2528,577887066010860721,1.0,False,Watergraafsmeer,52.35435,4.92782,Entire home/apt,3,2,1,7,$248.00,5,14,True,6,1,5.0,True,,82.67,1240.0,0.09,0.32,0.24,4.99,Watergraafsmeer,0.23626373626373626,247.86263736263737
2529,578754812446163259,0.85,False,De Baarsjes - Oud-West,52.36939,4.84984,Entire home/apt,4,1,2,10,$230.00,3,363,True,0,1,5.0,True,,57.5,690.0,0.1,0.09,0.23,4.99,De Baarsjes - Oud-West,0.4712328767123288,232.60821917808218
2530,579392653502749270,1.0,False,De Baarsjes - Oud-West,52.36305,4.86461,Entire home/apt,2,1,1,13,$250.00,5,365,True,0,1,5.0,False,,125.0,1250.0,0.1,0.23,0.21,4.99,De Baarsjes - Oud-West,0.4136986301369863,250.0
2531,580235273130797322,0.5,False,Watergraafsmeer,52.35032,4.93691,Entire home/apt,4,3,3,13,$216.00,5,365,True,2,2,5.0,False,,54.0,1080.0,0.1,0.15,0.33,4.99,Watergraafsmeer,0.057534246575342465,210.09315068493152
2532,580870087750124077,0.51,False,Centrum-West,52.378033,4.887923,Private room,4,3,3,10,$180.00,3,365,True,6,6,5.0,True,,45.0,540.0,0.07,0.2,0.21,4.99,Centrum-West,0.5726027397260274,180.0
2533,581577886011017374,0.71,False,De Baarsjes - Oud-West,52.36628,4.85049,Entire home/apt,2,2,1,10,$230.00,4,15,True,0,2,4.5,False,,115.0,920.0,0.1,0.23,0.26,4.99,De Baarsjes - Oud-West,0.0,230.0
2534,582398957093988972,0.54,False,De Pijp - Rivierenbuurt,52.356258,4.889137,Private room,3,1,4,1,$98.00,3,32,True,3,2,5.0,True,,32.67,294.0,0.05,0.13,0.18,4.99,De Pijp - Rivierenbuurt,0.2054794520547945,101.4904109589041
2535,583090371841085010,0.73,False,Centrum-Oost,52.364899,4.880656,Entire home/apt,4,1,1,23,$443.00,1,365,True,11,3,3.62,False,,110.75,443.0,0.08,0.1,0.22,10.99,Centrum-Oost,0.9123287671232877,406.5753424657534
2536,583137206507770352,0.9000000000000001,False,De Pijp - Rivierenbuurt,52.34722,4.90884,Entire home/apt,2,1,1,11,$237.00,3,31,True,7,0,4.33,False,,118.5,711.0,0.07,0.18,0.23,4.99,De Pijp - Rivierenbuurt,0.0821917808219178,239.91780821917808
2537,583806637571348776,0.75,False,Centrum-West,52.37796,4.8973,Private room,2,1,1,14,$142.00,3,1125,True,7,7,4.05,True,,71.0,426.0,0.07,0.16,0.17,4.99,Centrum-West,0.8689320388349514,143.04854368932038
2538,583906252685120317,0.3600000000000001,False,Zuid,52.35236,4.84634,Entire home/apt,2,1,1,10,$195.00,4,1125,True,0,2,5.0,False,,97.5,780.0,0.08,0.13,0.26,4.99,Zuid,0.005479452054794521,193.61369863013698
2539,585125997570708212,1.0,False,Oostelijk Havengebied - Indische Buurt,52.361759,4.944893,Entire home/apt,2,1,1,12,$180.00,8,9,True,7,1,5.0,False,,90.0,1440.0,0.08,0.12,0.16,4.99,Oostelijk Havengebied - Indische Buurt,0.7890410958904109,180.0
2540,585247724655632639,0.22000000000000003,False,De Pijp - Rivierenbuurt,52.3502,4.88849,Entire home/apt,4,2,3,7,$180.00,3,365,True,0,0,5.0,False,,45.0,540.0,0.08,0.19,0.17,4.99,De Pijp - Rivierenbuurt,0.4246575342465753,208.93150684931507
2541,586257070522452076,0.53,False,Centrum-West,52.37217,4.87526,Entire home/apt,4,3,3,15,$364.00,2,7,True,0,2,4.75,True,,91.0,728.0,0.08,0.17,0.29,4.99,Centrum-West,0.0,630.952380952381
2542,586917670534919357,0.39000000000000007,False,De Pijp - Rivierenbuurt,52.35344,4.90496,Entire home/apt,2,1,1,3,$156.00,3,365,True,0,2,5.0,False,,78.0,468.0,0.07,0.15,0.2,4.99,De Pijp - Rivierenbuurt,0.01643835616438356,131.08219178082192
2543,587385509884588735,1.0,False,Oud-Oost,52.35413,4.92087,Entire home/apt,2,1,1,1,$85.00,3,12,True,0,1,4.5,False,,42.5,255.0,0.06,0.12,0.16,4.99,Oud-Oost,0.0273972602739726,97.53150684931506
2544,587436553754183598,0.39,False,Oud-Oost,52.35524,4.91432,Entire home/apt,4,1,2,4,$120.00,3,365,True,0,0,5.0,False,,30.0,360.0,0.04,0.1,0.17,4.99,Oud-Oost,0.4301369863013699,142.25205479452055
2545,587514392024673557,0.86,False,De Baarsjes - Oud-West,52.366295,4.858334,Entire home/apt,4,3,3,8,$230.00,3,30,True,0,1,4.67,False,,57.5,690.0,0.1,0.18,0.23,4.99,De Baarsjes - Oud-West,0.009584664536741214,230.0
2546,587718195447695888,0.38,False,Oostelijk Havengebied - Indische Buurt,52.3654,4.93987,Entire home/apt,2,1,1,4,$125.00,4,30,True,1,0,5.0,False,,62.5,500.0,0.07,0.14,0.22,4.99,Oostelijk Havengebied - Indische Buurt,0.01643835616438356,126.2
2547,588123344477410536,1.0,False,Buitenveldert - Zuidas,52.32796,4.87224,Entire home/apt,4,2,2,7,$260.00,3,18,True,4,1,5.0,False,,65.0,780.0,0.07,0.13,0.23,4.99,Buitenveldert - Zuidas,0.4,274.43835616438355
